ID,date,device,type,os,name,category,superCategory,time_spent,frequency
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,420,8
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,wikipedia,Research,Study / Work ICT,300,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,240,9
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,ebay,Shopping ,Entertainment,240,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,240,10
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,180,8
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,amazon,Shopping ,Entertainment,180,2
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,120,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,telegram,Messenger,Communication ICT,120,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-01 00:00:00+00:00,tablet,app,ios,NotabilityUni,Study / Learning,Study / Work ICT,8700,4
hwyr5z1l,2023-06-01 00:00:00+00:00,tablet,app,ios,Jlaw,Study / Learning,Study / Work ICT,300,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,youtube,Video,Entertainment,4920,3
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,2100,17
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,1860,15
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,mydealz,Shopping ,Entertainment,1080,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,1020,28
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,720,13
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,600,6
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,480,11
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,240,7
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,wikipedia,Research,Study / Work ICT,240,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,120,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,bolt,Mobility,Other,120,7
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,splid,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,notizen,Notes,Study / Work ICT,60,4
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,post,Delivery,Other,60,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,6
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,ebay,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,kontakte,System,Other,60,2
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,60,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,foodji,Food,Other,60,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,wetter,News,Entertainment,60,5
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,rechner,System,Other,60,1
hwyr5z1l,2023-06-02 00:00:00+00:00,phone,app,ios,telefon,System,Other,60,2
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,youtube,Video,Entertainment,7020,2
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,2520,8
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,duolingo,Translation,Other,1380,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,960,34
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,600,14
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,600,11
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,babbel,Study / Learning,Study / Work ICT,600,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,mydealz,Shopping ,Entertainment,540,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,540,22
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,word,Study / Learning,Study / Work ICT,480,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,ebay,Shopping ,Entertainment,360,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,180,8
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,bereal,Social Media,Social Media,180,3
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,180,4
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,snapchat,Social Media,Social Media,180,3
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,120,2
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,maps,Navigation,Other,60,2
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,Callabike,Mobility,Other,60,3
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,Tutanota,Mail,Communication ICT,60,1
hwyr5z1l,2023-06-03 00:00:00+00:00,phone,app,ios,benefits.me,Shopping ,Entertainment,420,1
hwyr5z1l,2023-06-03 00:00:00+00:00,tablet,app,ios,DisneyPlus,Video,Entertainment,4380,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,4080,11
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Word,Study / Learning,Study / Work ICT,2340,8
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,YouTube,Video,Entertainment,2220,2
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,2100,9
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,1680,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,netflix,Video,Entertainment,1080,5
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,babbel,Study / Learning,Study / Work ICT,1080,17
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,900,17
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,840,12
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,300,5
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,240,7
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,180,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,180,2
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,120,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,Dateien,System,Other,60,1
hwyr5z1l,2023-06-04 00:00:00+00:00,phone,app,ios,benefits.me,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-04 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,3540,22
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,3360,46
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,960,10
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,maps,Navigation,Other,900,5
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,720,2
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,540,14
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,7
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Rossmann,Shopping ,Entertainment,180,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Babbel,Study / Learning,Study / Work ICT,120,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,120,2
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,snapchat,Social Media,Social Media,60,3
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,tomorrow,Finance,Other,60,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,60,8
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,TradeRepublic,Finance,Other,60,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,3
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,dm,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-05 00:00:00+00:00,phone,app,ios,paypal,Finance,Other,60,2
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,7920,2
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,3000,24
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,UberEats,Food,Other,1080,15
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,660,13
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,24
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,300,7
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,180,13
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,maps,Navigation,Other,180,6
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,180,8
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,7
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,fotos,Photos,Entertainment,120,5
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,lime,Mobility,Other,120,1
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,ImmoScout24,Real Estate,Other,60,1
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,60,2
hwyr5z1l,2023-06-06 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,60,5
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,4380,1
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,netflix,Video,Entertainment,2940,4
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,2160,4
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,1620,30
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,660,7
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,360,5
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,babbel,Study / Learning,Study / Work ICT,360,1
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,wikipedia,Research,Study / Work ICT,300,1
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,word,Study / Learning,Study / Work ICT,240,1
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,180,12
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,180,4
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,1
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,120,4
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,60,2
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,snapchat,Social Media,Social Media,60,2
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,notizen,Notes,Study / Work ICT,60,4
hwyr5z1l,2023-06-07 00:00:00+00:00,phone,app,ios,MensaDarmstadt,Food,Other,60,2
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,youtube,Video,Entertainment,7860,2
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,netflix,Video,Entertainment,2880,2
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,2520,19
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,1740,1
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,fotos,Photos,Entertainment,1200,10
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,600,11
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,420,9
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,mydealz,Shopping ,Entertainment,360,1
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,HPEasyScan,System,Other,300,1
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,120,2
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,bereal,Social Media,Social Media,60,2
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,notizen,Notes,Study / Work ICT,60,2
hwyr5z1l,2023-06-08 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,60,2
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,3060,17
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,Netflix,Video,Entertainment,2820,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,1680,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,1320,41
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,1020,24
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,600,17
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,420,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,240,5
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,240,6
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,180,10
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,stats.fm,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,dateien,System,Other,60,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,notizen,Notes,Study / Work ICT,60,5
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,erinnerungen,System,Other,60,4
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,60,2
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,Instagram,Social Media,Social Media,60,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,TooGoodToGo,Food,Other,60,1
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,bereal,Social Media,Social Media,60,3
hwyr5z1l,2023-06-09 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,60,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,4920,17
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,3360,4
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,2940,10
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,UberEats,Food,Other,1500,5
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,1140,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1140,24
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Airbnb,Vacation / Free Time / Events,Other,1020,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Netflix,Video,Entertainment,900,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,WhatsApp,Messenger,Communication ICT,360,5
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,300,11
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,300,17
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,300,5
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,2
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,120,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,120,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,benefits.me,Shopping ,Entertainment,120,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Kamera,System,Other,60,2
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,4
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,Splid,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-10 00:00:00+00:00,phone,app,ios,AirGuard,System,Other,60,1
hwyr5z1l,2023-06-10 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,60,2
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,5460,28
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,4260,21
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,YouTube,Video,Entertainment,3540,2
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,stats.fm,Web Browser / Search Machine ,Other,1080,1
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Netflix,Video,Entertainment,480,4
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,360,1
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,360,1
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,WhatsApp,Messenger,Communication ICT,300,4
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,240,5
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,iMessage,Messenger,Communication ICT,240,4
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,180,4
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,180,1
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,BeReal,Social Media,Social Media,120,4
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,120,2
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,4
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,3
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,FireTV,Video,Entertainment,60,1
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,1
hwyr5z1l,2023-06-11 00:00:00+00:00,phone,app,ios,TooGoodToGo,Food,Other,60,1
hwyr5z1l,2023-06-11 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,300,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,3360,7
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,YouTube,Video,Entertainment,1380,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,WhatsApp,Messenger,Communication ICT,420,7
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,iMessage,Messenger,Communication ICT,540,12
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,EBay,Shopping ,Entertainment,480,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,480,33
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,180,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,AppStore,Shopping ,Entertainment,180,2
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,180,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,180,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,180,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,180,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,120,7
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,120,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Paypal,Finance,Other,60,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Splid,Shopping ,Entertainment,60,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-06-12 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,900,3
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,2220,20
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,1620,1
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,1320,1
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,960,4
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,960,18
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,960,50
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,420,3
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,360,20
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,360,11
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,360,4
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,300,11
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,120,1
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,120,3
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Splid,Shopping ,Entertainment,120,2
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Uhr,System,Other,60,4
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,1
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,60,1
hwyr5z1l,2023-06-13 00:00:00+00:00,phone,app,ios,DBNavigator,Mobility,Other,60,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1620,27
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,1500,14
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,1440,13
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Teams,Messenger,Communication ICT,720,7
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,18
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,DBNavigator,Mobility,Other,420,3
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,360,8
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,360,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,240,4
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,240,6
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,240,9
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,120,4
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Kamera,System,Other,120,1
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,4
hwyr5z1l,2023-06-14 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,60,7
